time,ax,ay,az,atotal
39.354,-0.01,0.06,-0.06,0.09
39.364,0.05,0.04,-0.01,0.07
39.374,0.06,0.02,0.04,0.07
39.384,0.06,0.02,0.09,0.11
39.394,0.08,0.01,0.15,0.17
39.404,0.07,0.01,0.17,0.18
39.414,0.02,0.01,0.15,0.16
39.424,-0.02,0.01,0.12,0.13
39.434,-0.01,-0.01,0.08,0.08
39.444,-0.02,-0.02,0.04,0.05
39.454,0.02,-0.03,-0.02,0.04
39.464,0.02,-0.03,-0.08,0.09
39.474,0.04,-0.02,-0.13,0.14
39.484,0.05,-0.02,-0.18,0.19
39.494,0.05,-0.01,-0.17,0.18
39.504,0.02,0.01,-0.14,0.14
39.514,0.01,0.03,-0.11,0.11
39.524,0.01,0.02,-0.11,0.11
39.534,0.00,0.03,-0.06,0.07
39.544,0.00,0.03,-0.01,0.03
39.554,0.04,0.01,0.06,0.08
39.564,0.06,0.01,0.13,0.14
39.574,0.04,0.01,0.14,0.15
39.584,-0.00,0.04,0.11,0.12
39.594,-0.02,0.02,0.08,0.09
39.604,0.03,-0.04,0.10,0.11
39.614,0.09,-0.05,0.13,0.17
39.624,0.10,-0.06,0.11,0.16
39.634,0.04,-0.08,0.04,0.10
39.644,0.03,-0.04,-0.06,0.08
39.654,-0.01,-0.04,-0.10,0.10
39.663,-0.02,0.01,-0.08,0.08
39.674,-0.02,0.05,-0.10,0.12
39.683,-0.01,0.07,-0.14,0.16
39.694,0.02,0.06,-0.17,0.18
39.703,0.08,0.02,-0.14,0.16
39.714,0.10,0.01,-0.06,0.12
39.723,0.08,0.01,0.01,0.08
39.734,0.04,0.00,0.02,0.05
39.743,-0.01,0.02,0.02,0.03
39.754,-0.00,-0.01,0.06,0.06
39.763,0.00,-0.02,0.09,0.10
39.773,-0.02,-0.02,0.11,0.11
39.783,-0.05,-0.01,0.09,0.11
39.793,-0.05,-0.01,0.05,0.07
39.803,0.00,-0.03,0.01,0.03
39.813,0.03,-0.03,0.02,0.05
39.823,0.05,-0.01,0.02,0.05
39.833,0.06,-0.01,-0.03,0.07
39.843,0.09,-0.02,-0.08,0.12
39.853,0.10,-0.00,-0.07,0.12
39.863,0.10,0.01,-0.07,0.12
39.873,0.07,0.02,-0.12,0.14
39.883,0.05,-0.00,-0.16,0.16
39.893,0.08,-0.03,-0.10,0.14
39.903,0.10,-0.02,-0.04,0.11
39.913,0.08,-0.04,-0.00,0.09
39.923,0.04,-0.04,0.01,0.06
39.933,0.04,-0.04,0.04,0.07
39.943,0.01,-0.00,0.03,0.03
39.953,-0.05,0.01,-0.01,0.05
39.963,-0.03,-0.00,-0.00,0.03
39.973,0.02,-0.01,0.04,0.04
39.983,0.03,0.02,0.07,0.08
39.993,0.00,0.01,0.04,0.04
40.003,0.02,0.02,0.01,0.02
40.013,0.03,0.02,0.01,0.04
40.023,0.04,0.02,0.03,0.05
40.033,0.04,0.01,0.01,0.04
40.043,0.04,-0.01,-0.02,0.05
40.053,0.04,-0.03,-0.05,0.07
40.063,0.06,-0.01,-0.06,0.08
40.073,0.03,-0.01,-0.03,0.04
40.083,0.03,-0.00,-0.04,0.04
40.093,0.01,0.01,-0.05,0.05
40.103,0.02,-0.00,-0.04,0.05
40.113,-0.00,0.02,-0.03,0.04
40.122,-0.00,0.00,-0.02,0.02
40.133,0.01,-0.01,-0.03,0.03
40.142,0.05,-0.02,-0.02,0.06
40.152,0.08,-0.02,0.01,0.08
40.162,0.06,-0.01,0.01,0.06
40.172,0.03,0.00,-0.01,0.03
40.182,0.02,0.02,-0.00,0.03
40.193,0.04,0.02,0.01,0.05
40.202,0.03,0.02,0.01,0.03
40.212,-0.01,0.02,0.02,0.03
40.222,0.02,0.00,0.01,0.02
40.232,0.07,-0.04,0.02,0.08
40.242,0.11,-0.05,0.02,0.12
40.252,0.03,-0.01,0.00,0.03
40.262,-0.05,0.02,-0.02,0.06
40.272,-0.03,0.00,-0.02,0.04
40.282,0.00,0.04,-0.02,0.05
40.292,-0.00,0.05,0.01,0.06
40.302,0.05,-0.01,0.01,0.05
40.312,0.11,-0.05,0.00,0.13
40.322,0.13,-0.07,0.01,0.15
40.332,0.07,-0.06,-0.02,0.10
40.343,-0.01,-0.02,-0.08,0.09
40.354,-0.03,-0.01,-0.12,0.12
40.363,-0.05,0.04,-0.14,0.16
40.373,-0.01,0.08,-0.13,0.15
40.383,0.04,0.05,-0.10,0.12
40.394,0.08,0.04,-0.05,0.10
40.403,0.08,0.03,0.06,0.10
40.413,0.08,0.02,0.16,0.18
40.423,0.02,0.02,0.20,0.21
40.433,-0.02,0.02,0.19,0.19
40.443,0.00,-0.01,0.19,0.19
40.453,0.01,-0.01,0.16,0.16
40.463,-0.00,-0.02,0.10,0.10
40.473,-0.01,-0.01,-0.01,0.02
40.483,-0.00,-0.03,-0.11,0.12
40.493,0.06,-0.06,-0.13,0.16
40.503,0.07,-0.04,-0.11,0.14
40.513,0.05,-0.02,-0.10,0.11
40.523,0.02,-0.00,-0.11,0.11
40.533,0.01,0.02,-0.11,0.12
40.543,0.03,0.03,-0.11,0.12
40.553,0.03,0.02,-0.07,0.08
40.563,0.03,0.04,-0.02,0.05
40.573,0.01,0.05,-0.00,0.05
40.583,0.03,0.01,-0.01,0.03
40.593,0.03,0.01,0.06,0.07
40.603,-0.00,0.03,0.12,0.13
40.613,0.01,-0.01,0.14,0.14
40.623,0.05,-0.05,0.16,0.17
40.633,0.09,-0.04,0.14,0.17
40.643,0.05,-0.06,0.08,0.11
40.653,0.04,-0.05,0.04,0.07
40.663,0.05,-0.03,-0.03,0.07
40.673,-0.00,-0.01,-0.08,0.08
40.683,-0.07,0.02,-0.12,0.14
40.693,-0.07,0.05,-0.14,0.16
40.703,0.00,0.04,-0.11,0.12
40.713,0.08,0.04,-0.05,0.10
40.723,0.07,0.04,-0.04,0.09
40.733,0.06,0.05,-0.04,0.09
40.743,0.08,0.02,-0.04,0.10
40.753,0.07,0.01,0.00,0.07
40.763,0.02,0.01,0.04,0.05
40.773,-0.03,0.01,0.05,0.05
40.783,-0.04,-0.01,0.04,0.05
40.793,0.00,-0.04,0.01,0.04
40.803,0.02,-0.03,0.04,0.05
40.813,-0.00,-0.02,0.05,0.06
40.823,-0.01,0.00,0.00,0.01
40.833,0.06,-0.02,-0.01,0.07
40.842,0.09,-0.03,0.01,0.10
40.853,0.07,0.01,0.02,0.08
40.863,0.04,0.01,-0.00,0.04
40.872,0.04,0.02,-0.06,0.07
40.882,0.04,0.02,-0.08,0.09
40.892,0.05,0.02,-0.05,0.07
40.902,0.07,0.03,-0.01,0.08
40.912,0.03,0.01,-0.03,0.04
40.922,0.02,-0.02,-0.06,0.06
40.932,0.07,-0.04,-0.01,0.08
40.942,0.07,-0.03,0.04,0.08
40.952,0.03,-0.02,0.06,0.07
40.962,-0.01,-0.01,0.03,0.03
40.972,0.01,0.01,0.01,0.02
40.982,0.03,0.02,-0.03,0.04
40.992,0.03,-0.00,-0.04,0.05
41.002,0.01,0.00,-0.02,0.02
41.012,0.03,0.01,0.02,0.03
41.022,-0.04,0.02,0.01,0.05
41.032,-0.06,0.04,-0.04,0.08
41.042,0.06,0.01,-0.01,0.06
41.052,0.11,-0.00,0.01,0.11
41.062,0.07,-0.01,0.00,0.07
41.072,0.04,-0.01,0.00,0.04
41.082,0.03,0.00,-0.01,0.04
41.092,0.05,-0.00,-0.03,0.06
41.102,0.03,-0.00,-0.05,0.05
41.112,0.00,0.01,-0.03,0.04
41.122,0.03,-0.01,0.02,0.04
41.132,0.02,0.01,0.03,0.04
41.142,0.03,0.03,0.00,0.04
41.152,0.05,-0.00,-0.03,0.06
41.162,0.06,-0.01,-0.01,0.06
41.172,0.05,-0.00,0.03,0.06
41.182,0.05,-0.02,0.04,0.06
41.192,0.06,-0.01,0.04,0.07
41.202,0.01,-0.01,0.01,0.02
41.212,-0.03,0.00,-0.04,0.05
41.222,0.01,-0.01,-0.05,0.05
41.232,0.04,0.01,-0.00,0.04
41.242,0.02,0.02,0.01,0.03
41.252,0.02,0.02,0.01,0.03
41.262,0.04,0.02,0.00,0.04
41.272,0.06,-0.01,-0.01,0.07
41.282,0.07,-0.05,-0.01,0.08
41.292,0.04,-0.01,-0.01,0.04
41.302,-0.02,0.01,-0.00,0.02
41.311,-0.02,0.02,0.01,0.03
41.321,0.03,0.00,-0.01,0.03
41.331,0.05,0.03,0.01,0.05
41.341,0.03,0.01,0.03,0.05
41.351,0.05,-0.01,0.03,0.06
41.361,0.10,-0.06,-0.00,0.12
41.371,0.10,-0.08,-0.02,0.13
41.381,0.04,-0.05,-0.05,0.08
41.391,-0.04,0.00,-0.08,0.09
41.401,-0.10,0.03,-0.15,0.18
41.411,-0.01,0.03,-0.17,0.17
41.421,0.07,0.04,-0.09,0.12
41.431,0.10,0.04,0.02,0.11
41.441,0.10,0.02,0.10,0.14
41.451,0.09,0.02,0.15,0.17
41.461,0.05,0.04,0.17,0.18
41.471,-0.01,0.03,0.11,0.11
41.481,-0.02,0.02,0.10,0.10
41.491,-0.01,0.01,0.09,0.09
41.501,-0.00,-0.01,0.07,0.07
41.511,0.03,-0.03,0.03,0.05
41.521,0.06,-0.05,0.00,0.08
41.531,0.06,-0.05,-0.04,0.08
41.541,0.04,-0.01,-0.10,0.11
41.551,-0.01,0.02,-0.14,0.15
41.561,-0.01,0.01,-0.21,0.21
41.571,0.03,-0.01,-0.18,0.18
41.581,0.04,0.03,-0.08,0.10
41.591,0.04,0.03,-0.01,0.05
41.601,0.04,0.02,0.05,0.06
41.611,0.02,0.02,0.07,0.08
41.621,0.03,0.03,0.08,0.10
41.631,0.04,0.01,0.10,0.10
41.641,0.04,0.01,0.11,0.12
41.651,0.01,0.01,0.11,0.12
41.661,-0.02,-0.00,0.07,0.07
41.671,0.02,-0.04,0.04,0.06
41.681,0.07,-0.04,0.03,0.09
41.691,0.07,-0.07,0.02,0.10
41.701,0.06,-0.07,0.00,0.09
41.711,0.03,-0.04,-0.04,0.06
41.721,-0.01,0.00,-0.08,0.08
41.731,-0.00,0.04,-0.10,0.10
41.741,0.02,0.03,-0.10,0.11
41.751,0.06,0.05,-0.08,0.11
41.761,0.05,0.08,-0.07,0.11
41.771,0.02,0.06,-0.10,0.11
41.781,0.05,0.02,-0.09,0.11
41.791,0.09,0.01,-0.02,0.09
41.800,0.06,0.00,0.07,0.09
41.811,-0.00,0.01,0.12,0.12
41.821,-0.05,0.01,0.12,0.13
41.831,-0.05,0.01,0.07,0.09
41.840,-0.03,-0.02,0.03,0.04
41.850,-0.00,-0.05,0.04,0.06
41.860,0.02,-0.04,0.06,0.08
41.870,0.05,-0.02,0.04,0.07
41.880,0.03,0.00,-0.02,0.04
41.890,0.02,0.01,-0.10,0.11
41.900,0.08,-0.01,-0.11,0.13
41.910,0.11,0.00,-0.06,0.12
41.920,0.09,0.02,-0.02,0.10
41.930,0.05,0.00,-0.05,0.07
41.940,0.06,0.00,-0.05,0.08
41.950,0.07,0.02,-0.05,0.09
41.960,0.03,0.00,-0.04,0.05
41.970,0.04,-0.01,-0.01,0.04
41.980,0.05,-0.02,0.02,0.06
41.990,0.03,-0.02,0.08,0.09
42.000,0.02,-0.01,0.08,0.08
42.010,0.01,-0.01,0.05,0.05
42.020,-0.01,0.01,0.01,0.02
42.030,0.02,0.00,0.02,0.02
42.040,0.02,0.01,0.03,0.04
42.050,-0.01,0.02,0.02,0.02
42.060,0.00,0.02,-0.01,0.02
42.070,0.01,0.01,-0.04,0.04
42.080,0.05,0.03,-0.04,0.07
42.090,0.05,0.01,-0.02,0.05
42.100,0.04,0.01,0.00,0.05
42.110,0.03,0.01,-0.01,0.03
42.120,0.02,0.01,-0.05,0.06
42.130,0.02,0.01,-0.05,0.05
42.140,0.02,-0.00,0.00,0.02
42.150,0.02,0.01,0.02,0.03
42.160,0.03,0.01,0.01,0.03
42.170,0.04,0.00,0.01,0.04
42.180,0.05,0.01,-0.01,0.05
42.190,0.05,-0.00,-0.03,0.06
42.200,0.04,-0.02,-0.01,0.04
42.210,0.04,-0.00,0.02,0.05
42.220,0.04,0.00,0.04,0.06
42.230,0.02,-0.00,0.01,0.02
42.240,0.02,-0.00,0.01,0.02
42.250,0.04,0.02,0.01,0.04
42.259,-0.01,0.02,0.01,0.02
42.270,0.01,0.02,-0.02,0.03
42.280,0.05,0.00,-0.02,0.06
42.290,0.06,-0.01,-0.02,0.06
42.300,0.04,-0.01,-0.02,0.05
42.309,0.03,-0.01,-0.01,0.03
42.319,0.01,-0.00,0.00,0.02
42.329,0.02,0.01,0.00,0.02
42.339,0.02,0.01,-0.00,0.02
42.349,0.00,0.02,-0.01,0.02
42.359,-0.02,0.03,-0.01,0.03
42.369,-0.00,0.02,-0.00,0.02
42.379,0.01,0.02,0.00,0.02
42.389,0.08,-0.02,0.02,0.08
42.399,0.09,-0.04,0.03,0.10
42.409,0.04,-0.01,-0.01,0.04
42.419,-0.01,0.01,-0.02,0.02
42.429,-0.00,0.00,-0.02,0.02
42.439,0.03,-0.00,-0.03,0.04
42.449,0.02,0.00,-0.02,0.03
42.459,0.01,-0.02,0.02,0.03
42.469,0.08,-0.04,0.04,0.10
42.479,0.13,-0.06,0.02,0.14
42.489,0.10,-0.06,-0.04,0.12
42.499,0.03,-0.03,-0.10,0.11
42.509,-0.04,0.02,-0.14,0.15
42.519,-0.06,0.07,-0.15,0.17
42.529,-0.01,0.05,-0.12,0.13
42.539,0.06,0.04,-0.05,0.09
42.549,0.09,0.03,0.04,0.10
42.559,0.08,0.03,0.12,0.15
42.569,0.05,0.02,0.17,0.17
42.579,0.02,0.03,0.19,0.19
42.589,-0.01,0.03,0.19,0.20
42.599,-0.01,-0.01,0.15,0.15
42.609,-0.01,-0.01,0.10,0.10
42.619,0.01,-0.03,0.03,0.05
42.629,0.04,-0.05,-0.02,0.07
42.639,0.04,-0.05,-0.06,0.09
42.649,0.04,-0.03,-0.11,0.12
42.659,0.05,-0.02,-0.15,0.16
42.669,0.02,0.00,-0.18,0.18
42.679,-0.01,0.01,-0.21,0.21
42.689,0.01,0.02,-0.19,0.19
42.699,0.03,0.02,-0.11,0.11
42.709,0.05,0.03,-0.03,0.06
42.719,0.03,0.02,0.02,0.04
42.729,0.02,0.03,0.04,0.05
42.739,0.04,0.03,0.08,0.09
42.749,0.05,0.01,0.10,0.12
42.759,0.03,0.01,0.12,0.12
42.768,-0.00,0.01,0.11,0.12
42.778,0.00,-0.03,0.12,0.12
42.789,0.05,-0.05,0.10,0.12
42.798,0.06,-0.06,0.08,0.12
42.808,0.01,-0.07,0.03,0.07
42.818,0.02,-0.05,-0.01,0.06
42.829,0.03,-0.03,-0.05,0.06
42.838,0.02,-0.00,-0.09,0.09
42.848,0.00,0.04,-0.11,0.12
42.858,0.00,0.07,-0.13,0.15
42.868,0.04,0.06,-0.15,0.17
42.878,0.07,0.05,-0.14,0.16
42.888,0.07,0.03,-0.09,0.12
42.898,0.05,0.02,-0.03,0.06
42.908,0.01,-0.00,0.01,0.01
42.918,-0.02,0.01,0.07,0.08
42.928,-0.01,0.00,0.09,0.09
42.938,-0.02,0.01,0.09,0.09
42.948,-0.02,-0.00,0.08,0.08
42.958,-0.02,-0.02,0.05,0.06
42.968,-0.00,-0.04,0.04,0.06
42.978,0.03,-0.03,0.02,0.05
42.988,0.06,-0.03,0.03,0.08
42.998,0.05,-0.03,0.01,0.06
43.008,0.06,-0.01,-0.02,0.06
43.018,0.04,-0.01,-0.04,0.06
43.028,0.05,0.02,-0.05,0.07
43.038,0.09,0.01,-0.07,0.11
43.048,0.10,0.01,-0.06,0.12
43.058,0.08,0.01,-0.08,0.11
43.068,0.08,-0.01,-0.09,0.12
43.078,0.09,-0.01,-0.05,0.10
43.088,0.06,-0.02,-0.02,0.06
43.098,0.04,-0.02,-0.00,0.04
43.108,-0.00,-0.02,0.02,0.03
43.118,-0.01,-0.01,0.00,0.01
43.128,-0.01,-0.01,-0.02,0.02
43.138,0.02,0.00,-0.00,0.02
43.148,0.03,-0.00,0.02,0.03
43.158,0.04,-0.00,0.02,0.04
43.168,0.03,-0.00,0.03,0.04
43.178,0.02,-0.01,0.03,0.03
43.188,0.02,0.00,0.03,0.03
43.198,-0.00,0.01,0.00,0.02
43.208,-0.01,0.01,-0.03,0.03
43.218,0.03,-0.01,-0.04,0.05
43.228,0.04,-0.01,-0.05,0.07
43.238,0.03,0.01,-0.05,0.06
43.248,0.04,-0.02,-0.04,0.06
43.257,0.05,-0.02,-0.04,0.07
43.267,0.05,-0.01,-0.02,0.06
43.278,0.02,-0.02,0.00,0.02
43.288,0.04,-0.01,-0.01,0.04
43.297,0.05,-0.01,-0.01,0.05
43.307,0.04,-0.00,0.01,0.04
43.317,-0.01,0.01,0.00,0.01
43.328,0.01,0.01,-0.03,0.04
43.337,0.09,-0.00,-0.00,0.09
43.347,0.07,0.00,0.03,0.08
43.357,0.04,0.01,0.02,0.05
43.367,0.04,-0.00,-0.00,0.04
43.377,0.04,-0.01,-0.00,0.04
43.387,0.05,-0.00,0.00,0.05
43.397,0.03,-0.00,0.01,0.03
43.407,0.01,-0.01,0.01,0.01
43.417,-0.02,0.01,-0.03,0.03
43.427,0.02,0.00,-0.02,0.03
43.437,0.05,0.00,0.02,0.05
43.447,0.04,0.01,0.04,0.05
43.457,-0.02,0.02,0.03,0.05
43.467,-0.04,0.04,0.03,0.06
43.477,0.04,0.03,0.02,0.05
43.487,0.04,-0.02,-0.03,0.05
43.497,0.07,-0.04,-0.05,0.09
43.507,0.08,-0.04,-0.04,0.10
43.517,0.04,-0.02,-0.05,0.07
43.527,-0.01,-0.01,-0.07,0.07
43.537,0.00,0.00,-0.07,0.07
43.547,-0.01,0.03,-0.04,0.04
43.557,0.01,-0.00,-0.01,0.01
43.567,0.07,-0.03,0.03,0.08
43.577,0.11,-0.06,0.02,0.13
43.587,0.09,-0.07,0.02,0.12
43.597,0.05,-0.04,0.00,0.06
43.607,0.02,-0.01,-0.02,0.03
43.617,-0.04,0.03,-0.08,0.09
43.627,-0.04,0.06,-0.10,0.12
43.637,-0.01,0.07,-0.08,0.10
43.647,0.02,0.05,-0.06,0.08
43.657,0.05,0.04,0.04,0.08
43.667,0.05,0.03,0.13,0.14
43.677,0.03,0.03,0.18,0.19
43.687,0.03,0.03,0.19,0.20
43.697,0.01,0.02,0.16,0.16
43.707,-0.00,0.00,0.09,0.09
43.717,0.01,-0.00,0.04,0.04
43.726,0.03,-0.04,-0.04,0.06
43.737,0.03,-0.04,-0.09,0.11
43.747,0.04,-0.03,-0.12,0.13
43.756,0.05,-0.05,-0.15,0.16
43.767,0.04,-0.03,-0.16,0.16
43.776,0.02,-0.00,-0.13,0.14
43.787,0.04,0.00,-0.13,0.14
43.797,0.03,0.02,-0.11,0.11
43.806,0.03,0.04,-0.07,0.08
43.816,0.01,0.03,-0.03,0.04
43.826,0.03,0.04,0.02,0.05
43.836,0.05,0.02,0.07,0.09
43.846,0.04,0.00,0.12,0.13
43.856,-0.01,0.04,0.14,0.15
43.866,-0.06,0.03,0.11,0.13
43.876,-0.00,-0.02,0.08,0.09
43.886,0.09,-0.05,0.10,0.14
43.896,0.10,-0.06,0.11,0.16
43.906,0.06,-0.08,0.08,0.12
43.916,0.01,-0.03,0.01,0.04
43.926,-0.00,-0.01,-0.08,0.08
43.936,0.01,-0.01,-0.12,0.12
43.946,0.00,0.02,-0.11,0.11
43.956,0.03,0.05,-0.09,0.11
43.966,0.06,0.04,-0.08,0.11
43.976,0.07,0.05,-0.09,0.12
43.986,0.06,0.08,-0.11,0.15
43.996,0.03,0.04,-0.14,0.15
44.006,0.05,0.01,-0.06,0.08
44.016,0.05,0.01,0.02,0.05
44.026,-0.02,0.00,0.08,0.08
44.036,-0.02,-0.02,0.08,0.08
44.046,0.01,-0.02,0.07,0.07
44.056,0.01,-0.02,0.06,0.06
44.066,0.01,-0.02,0.04,0.05
44.076,-0.01,-0.01,0.04,0.04
44.086,0.02,-0.01,0.00,0.02
44.096,0.07,-0.02,-0.02,0.08
44.106,0.07,-0.01,0.00,0.07
44.116,0.06,-0.01,0.03,0.07
44.126,0.07,0.00,0.01,0.07
44.136,0.06,0.02,-0.00,0.06
44.146,0.05,0.04,-0.02,0.06
44.156,0.04,0.01,-0.09,0.10
44.166,0.05,-0.00,-0.07,0.09
44.176,0.05,-0.01,-0.04,0.06
44.186,0.06,-0.02,-0.05,0.08
44.195,0.03,-0.03,-0.04,0.06
44.206,0.01,-0.02,-0.01,0.02
44.216,0.00,-0.00,0.02,0.02
44.225,0.01,-0.01,0.03,0.03
44.235,0.02,0.01,0.02,0.03
44.246,0.00,0.00,0.03,0.03
44.255,0.01,0.02,0.02,0.03
44.266,0.03,0.01,0.04,0.05
44.275,0.02,0.02,0.04,0.05
44.285,0.01,0.02,0.02,0.03
44.295,0.02,0.01,0.01,0.02
44.305,0.05,-0.00,0.01,0.05
44.315,0.02,0.01,0.01,0.03
44.325,0.01,0.00,-0.03,0.03
44.335,0.02,-0.02,-0.05,0.06
44.347,0.05,0.01,-0.04,0.07
44.356,0.03,0.01,-0.03,0.04
44.367,0.00,0.01,-0.05,0.05
44.376,0.03,-0.01,-0.06,0.06
44.386,0.05,-0.01,-0.03,0.06
44.396,0.04,-0.00,0.00,0.04
44.406,0.03,-0.01,0.04,0.05
44.416,0.03,0.01,0.03,0.05
44.426,0.01,0.01,-0.00,0.01
44.436,0.04,-0.01,0.01,0.04
44.446,0.06,-0.01,0.04,0.07
44.456,0.04,-0.00,0.06,0.07
44.466,0.03,-0.00,0.04,0.05
44.476,0.01,0.01,-0.02,0.02
44.486,-0.01,0.03,-0.07,0.08
44.496,0.03,-0.00,-0.07,0.08
44.506,0.05,-0.01,-0.03,0.06
44.516,0.03,-0.01,-0.01,0.03
44.526,0.01,-0.01,-0.01,0.02
44.536,0.03,-0.02,-0.03,0.05
44.546,0.04,0.00,-0.02,0.05
44.556,0.04,0.01,0.01,0.04
44.566,0.01,0.02,0.02,0.03
44.576,-0.00,0.02,-0.00,0.02
44.586,0.01,0.02,-0.02,0.03
44.596,0.05,0.01,0.00,0.05
44.606,0.07,-0.02,0.03,0.08
44.616,0.07,-0.06,0.05,0.10
44.626,0.07,-0.05,0.05,0.10
44.636,-0.01,0.01,-0.01,0.02
44.646,-0.06,0.04,-0.06,0.10
44.656,-0.01,0.02,-0.06,0.06
44.666,0.05,0.02,-0.01,0.05
44.676,0.04,0.02,0.02,0.04
44.686,0.06,-0.03,0.04,0.08
44.696,0.13,-0.06,0.06,0.15
44.706,0.13,-0.08,0.05,0.16
44.716,0.04,-0.05,0.01,0.07
44.726,-0.04,-0.00,-0.05,0.07
44.736,-0.06,0.03,-0.10,0.12
44.746,-0.05,0.05,-0.13,0.15
44.756,-0.00,0.06,-0.14,0.16
44.766,0.06,0.03,-0.12,0.14
44.776,0.10,0.01,-0.03,0.11
44.786,0.10,0.02,0.05,0.11
44.796,0.06,0.03,0.11,0.12
44.806,0.02,0.00,0.14,0.14
44.816,-0.00,0.02,0.15,0.15
44.826,-0.01,0.01,0.14,0.14
44.836,0.00,-0.00,0.09,0.09
44.846,0.01,-0.01,0.03,0.04
44.856,0.04,-0.02,-0.02,0.05
44.866,0.03,-0.03,-0.08,0.09
44.875,0.04,-0.04,-0.11,0.12
44.886,0.07,-0.02,-0.10,0.12
44.895,0.04,-0.01,-0.11,0.12
44.905,0.01,-0.00,-0.11,0.11
44.915,-0.01,0.03,-0.09,0.09
44.925,-0.01,0.04,-0.07,0.08
44.935,0.02,0.03,-0.02,0.04
44.945,0.04,0.01,0.03,0.05
44.955,0.02,0.03,0.07,0.08
44.965,0.00,0.03,0.07,0.08
44.975,0.04,0.01,0.08,0.10
44.985,0.06,0.01,0.13,0.14
44.995,0.00,0.02,0.10,0.11
45.005,0.00,-0.01,0.07,0.07
45.015,0.06,-0.05,0.03,0.08
45.025,0.10,-0.06,0.02,0.11
45.035,0.07,-0.07,0.02,0.10
45.045,0.00,-0.05,-0.00,0.05
45.055,-0.03,-0.01,-0.04,0.06
45.065,-0.01,0.02,-0.08,0.08
45.075,-0.01,0.05,-0.09,0.10
45.085,0.01,0.06,-0.11,0.13
45.095,0.05,0.06,-0.12,0.14
45.105,0.09,0.04,-0.09,0.14
45.115,0.09,0.01,-0.05,0.10
45.125,0.07,0.00,0.01,0.07
45.135,0.04,-0.01,0.05,0.07
45.145,0.01,-0.00,0.09,0.09
45.155,-0.04,0.02,0.11,0.12
45.165,-0.07,0.01,0.08,0.11
45.175,-0.04,-0.01,0.05,0.07
45.185,-0.02,-0.03,0.04,0.05
45.195,-0.01,-0.01,0.02,0.03
45.205,0.04,-0.02,0.01,0.04
45.215,0.09,-0.01,-0.00,0.09
45.225,0.10,-0.00,-0.03,0.10
45.235,0.08,0.00,-0.07,0.11
45.245,0.07,0.00,-0.09,0.12
45.255,0.09,0.00,-0.07,0.11
45.265,0.07,0.01,-0.06,0.09
45.275,0.05,0.02,-0.05,0.08
45.285,0.03,0.00,-0.03,0.05
45.295,0.02,0.01,-0.02,0.03
45.305,0.03,-0.01,-0.00,0.03
45.314,0.03,-0.00,0.02,0.04
45.325,0.04,-0.01,0.03,0.05
45.335,0.02,-0.02,0.03,0.04
45.345,0.01,-0.02,0.02,0.03
45.355,0.01,-0.01,0.01,0.02
45.365,-0.00,-0.01,0.00,0.01
45.374,0.01,-0.01,0.01,0.02
45.384,0.02,0.00,0.03,0.03
45.394,-0.00,0.03,0.01,0.03
45.404,-0.01,0.03,-0.02,0.04
45.414,0.00,0.03,-0.03,0.05
45.424,0.05,0.02,-0.06,0.08
45.434,0.06,0.01,-0.02,0.07
45.444,0.06,0.00,0.01,0.06
45.454,0.05,-0.00,0.01,0.05
45.464,0.04,-0.01,0.00,0.04
45.474,0.03,-0.01,0.02,0.04
45.484,0.04,-0.02,0.02,0.05
45.494,0.03,-0.02,0.02,0.04
45.504,0.00,-0.01,-0.01,0.02
45.514,-0.00,-0.02,-0.00,0.02
45.524,0.01,-0.00,-0.01,0.01
45.534,0.03,0.01,-0.03,0.04
45.544,0.01,0.01,-0.05,0.06
45.554,0.05,0.01,-0.04,0.06
45.564,0.06,-0.00,-0.02,0.06
45.574,0.05,-0.01,-0.00,0.05
45.584,0.03,-0.01,-0.02,0.03
45.594,0.02,0.01,-0.03,0.04
45.604,0.02,0.01,-0.05,0.06
45.614,0.04,0.01,-0.04,0.06
45.624,0.04,-0.00,-0.01,0.04
45.634,0.03,0.01,0.01,0.03
45.644,0.02,-0.01,0.02,0.03
45.654,0.01,-0.01,-0.00,0.02
45.664,0.02,-0.01,0.02,0.03
45.674,0.03,-0.01,0.04,0.05
45.684,0.03,0.00,0.02,0.04
45.694,0.01,0.00,0.00,0.01
45.704,0.00,0.01,-0.01,0.02
45.714,0.01,0.03,0.02,0.04
45.724,-0.00,0.02,0.01,0.03
45.734,0.01,0.01,0.02,0.02
45.744,0.05,-0.00,0.00,0.05
45.754,0.10,-0.05,-0.02,0.12
45.764,0.08,-0.05,-0.05,0.10
45.774,0.01,-0.02,-0.05,0.05
45.784,-0.03,-0.00,-0.03,0.04
45.794,-0.03,0.01,-0.04,0.05
45.804,-0.01,0.01,0.00,0.01
45.814,0.03,-0.02,0.02,0.04
45.824,0.08,-0.05,0.02,0.10
45.833,0.11,-0.06,0.01,0.13
45.843,0.12,-0.05,-0.03,0.13
45.853,0.06,-0.02,-0.10,0.12
45.864,-0.02,0.02,-0.16,0.16
45.873,-0.04,0.04,-0.16,0.17
45.883,-0.02,0.05,-0.11,0.12
45.893,0.00,0.05,-0.03,0.06
45.903,0.05,0.03,0.06,0.08
45.913,0.05,0.01,0.14,0.15
45.923,0.03,0.01,0.19,0.19
45.933,0.01,0.02,0.21,0.22
