time,wx,wy,wz
31.897,-0.02,0.01,-0.01
31.907,-0.01,0.01,-0.00
31.917,0.00,0.01,-0.00
31.927,0.01,0.01,-0.00
31.937,0.01,0.00,-0.01
31.947,0.01,0.00,-0.01
31.957,0.02,0.00,-0.01
31.967,0.02,0.00,-0.00
31.976,0.02,0.00,-0.00
31.986,0.02,0.00,-0.01
31.996,0.01,0.00,-0.01
32.006,0.00,0.00,-0.01
32.016,0.00,0.00,-0.01
32.026,-0.00,0.00,-0.01
32.036,-0.00,0.00,-0.01
32.046,-0.00,0.01,-0.01
32.056,-0.00,0.00,-0.01
32.066,-0.01,0.01,-0.01
32.076,-0.01,0.01,-0.01
32.086,-0.01,0.01,-0.01
32.096,-0.01,0.01,-0.00
32.106,-0.01,0.01,-0.01
32.116,-0.01,0.00,-0.00
32.126,-0.00,0.00,-0.01
32.136,0.00,0.00,-0.00
32.146,0.00,0.00,-0.00
32.156,0.00,0.00,-0.00
32.166,0.01,0.00,-0.00
32.176,0.01,0.00,-0.00
32.186,0.01,0.00,-0.01
32.196,0.01,0.00,-0.00
32.206,0.01,0.00,-0.00
32.216,0.00,0.00,-0.00
32.226,-0.00,0.00,-0.00
32.236,-0.00,0.00,-0.00
32.246,-0.00,0.00,-0.00
32.256,-0.00,0.00,-0.00
32.266,0.00,0.00,-0.00
32.276,0.00,0.00,-0.00
32.286,0.00,0.00,-0.00
32.296,0.00,-0.00,-0.00
32.306,0.00,-0.00,-0.00
32.316,0.00,-0.00,-0.00
32.326,0.01,0.00,-0.00
32.336,0.01,0.00,-0.00
32.346,0.00,0.00,-0.00
32.356,0.00,0.00,-0.01
32.366,0.00,0.00,-0.00
32.376,0.00,0.00,-0.00
32.386,0.00,0.00,-0.00
32.396,-0.00,0.00,-0.00
32.406,-0.00,0.00,-0.01
32.416,-0.00,0.00,-0.01
32.426,-0.00,0.00,-0.00
32.436,-0.00,0.00,-0.00
32.446,-0.00,0.00,-0.00
32.455,-0.00,0.00,-0.00
32.465,-0.00,0.00,-0.00
32.475,-0.00,0.00,-0.00
32.485,-0.00,0.00,-0.01
32.495,-0.00,0.01,-0.00
32.505,-0.00,0.01,-0.00
32.515,-0.00,0.00,-0.00
32.525,0.00,0.00,-0.00
32.535,0.00,0.00,-0.01
32.545,0.00,0.00,-0.00
32.555,0.00,0.00,-0.00
32.565,0.01,0.00,-0.01
32.575,0.01,0.00,-0.00
32.585,0.01,0.00,-0.00
32.595,0.01,0.00,-0.00
32.605,0.01,0.01,-0.00
32.615,0.00,0.00,-0.00
32.625,-0.00,0.00,-0.00
32.635,0.01,0.00,-0.01
32.645,0.01,0.00,-0.01
32.655,0.01,0.00,-0.01
32.665,0.00,-0.00,-0.01
32.675,-0.00,-0.00,-0.00
32.685,-0.01,0.00,-0.00
32.695,-0.01,0.00,-0.00
32.705,-0.01,0.00,0.00
32.715,-0.02,0.01,0.00
32.725,-0.02,0.00,0.01
32.735,-0.02,0.00,0.01
32.745,-0.02,0.00,0.00
32.755,-0.01,0.00,0.00
32.765,-0.01,0.00,-0.00
32.775,-0.00,0.01,-0.00
32.785,-0.00,0.01,-0.00
32.795,-0.00,0.00,-0.00
32.805,0.00,0.00,-0.00
32.815,0.00,0.00,-0.00
32.825,0.01,0.00,-0.00
32.835,0.01,-0.00,-0.00
32.845,0.01,-0.00,-0.00
32.855,0.01,-0.01,-0.00
32.865,0.01,-0.01,-0.00
32.875,0.00,-0.01,-0.00
32.885,-0.00,-0.01,-0.00
32.895,-0.01,-0.00,-0.00
32.905,-0.01,0.00,0.00
32.915,-0.02,0.00,0.00
32.925,-0.02,0.01,0.00
32.935,-0.02,0.01,0.00
32.945,-0.02,0.01,-0.00
32.955,-0.02,0.01,-0.00
32.964,-0.02,0.01,-0.00
32.974,-0.01,0.00,-0.00
32.984,0.01,0.00,-0.00
32.994,0.01,0.00,-0.00
33.004,0.01,-0.00,-0.00
33.014,0.01,0.00,-0.00
33.024,0.01,0.00,0.00
33.034,0.02,0.00,0.00
33.044,0.01,0.00,-0.00
33.054,0.01,0.00,-0.00
33.064,0.00,-0.00,-0.00
33.074,0.00,0.00,-0.00
33.084,0.00,-0.00,-0.01
33.094,-0.00,-0.00,-0.01
33.104,-0.01,-0.00,-0.01
33.114,-0.01,-0.00,-0.01
33.124,-0.01,-0.00,-0.01
33.134,-0.01,0.00,-0.01
33.144,-0.00,0.00,-0.00
33.154,-0.00,0.00,-0.00
33.164,-0.01,0.00,-0.00
33.174,-0.01,0.00,-0.00
33.184,-0.01,0.00,-0.00
33.194,-0.00,0.00,-0.00
33.204,-0.00,0.00,-0.00
33.214,0.00,0.00,-0.00
33.224,0.01,0.00,0.00
33.234,0.01,0.01,-0.00
33.244,0.01,0.01,-0.00
33.254,0.01,0.00,-0.00
33.264,0.00,0.01,-0.00
33.274,-0.00,0.00,-0.00
33.284,-0.01,0.00,-0.00
33.294,-0.01,0.00,-0.00
33.304,-0.01,0.00,-0.00
33.314,-0.01,-0.00,-0.00
33.324,-0.01,0.00,-0.00
33.334,-0.01,-0.00,-0.00
33.344,-0.01,-0.00,-0.00
33.354,-0.00,0.00,0.00
33.364,-0.00,0.00,-0.00
33.374,0.00,0.00,-0.00
33.384,0.00,0.00,0.00
33.394,0.00,0.00,0.00
33.404,0.00,0.00,0.00
33.414,0.00,0.00,-0.00
33.424,0.00,0.00,-0.00
33.434,0.00,0.00,-0.00
33.443,0.00,0.00,-0.00
33.453,0.00,0.00,-0.00
33.464,0.00,-0.00,-0.00
33.473,0.00,0.00,-0.00
33.483,0.00,-0.00,-0.00
33.493,-0.00,0.00,-0.00
33.503,-0.00,0.00,-0.00
33.513,-0.00,0.00,-0.00
33.523,-0.01,-0.00,-0.00
33.533,-0.01,0.00,-0.00
33.543,-0.01,-0.00,-0.00
33.553,-0.01,0.00,-0.00
33.563,-0.01,0.00,-0.00
33.573,-0.01,0.00,-0.00
33.583,-0.01,0.00,-0.00
33.593,-0.01,-0.00,-0.00
33.603,-0.01,-0.00,-0.00
33.613,-0.00,0.00,-0.00
33.623,0.00,0.00,0.00
33.633,0.01,0.00,0.00
33.643,0.01,0.00,-0.00
33.653,0.00,0.00,-0.00
33.663,0.00,0.00,-0.01
33.673,0.01,0.01,-0.00
33.683,0.01,0.00,-0.00
33.693,0.00,0.00,-0.01
33.703,0.00,0.00,-0.01
33.713,-0.00,-0.00,-0.00
33.723,-0.01,0.00,-0.00
33.733,-0.01,0.00,-0.00
33.743,-0.01,0.00,0.00
33.753,-0.01,0.00,0.00
33.763,-0.02,-0.00,0.01
33.773,-0.02,0.00,0.01
33.783,-0.02,-0.00,0.01
33.793,-0.02,0.00,0.00
33.803,-0.02,0.00,0.00
33.813,-0.02,0.00,-0.00
33.823,-0.01,0.01,-0.00
33.833,-0.01,0.01,-0.00
33.843,0.00,0.01,-0.00
33.853,0.01,0.01,-0.00
33.863,0.01,0.00,-0.00
33.873,0.01,0.00,-0.00
33.883,0.01,-0.00,-0.00
33.893,0.01,-0.00,-0.00
33.903,0.01,-0.01,-0.00
33.913,0.01,-0.01,0.00
33.923,0.00,-0.00,0.00
33.933,-0.00,-0.00,0.00
33.943,-0.01,0.00,-0.00
33.952,-0.01,0.00,-0.00
33.962,-0.01,0.01,0.00
33.973,-0.02,0.00,-0.00
33.982,-0.02,0.01,-0.00
33.992,-0.02,0.01,-0.00
34.002,-0.02,0.00,-0.00
34.012,-0.01,0.00,-0.00
34.022,-0.00,0.01,-0.00
34.032,0.00,0.00,-0.00
34.042,0.01,-0.00,-0.00
34.052,0.01,-0.00,-0.00
34.062,0.01,0.00,0.00
34.072,0.01,0.00,0.00
34.082,0.01,0.00,0.00
34.092,0.01,0.00,0.00
34.102,0.00,0.00,-0.00
34.112,-0.00,0.00,-0.00
34.122,-0.01,0.00,-0.00
34.132,-0.01,0.00,-0.01
34.142,-0.01,0.00,-0.01
34.152,-0.01,0.00,-0.01
34.162,-0.01,0.00,-0.01
34.172,-0.01,0.00,-0.01
34.182,-0.00,0.01,-0.01
34.192,-0.01,0.01,-0.00
34.202,-0.01,0.01,-0.00
34.212,-0.01,0.01,-0.00
34.222,-0.01,0.00,-0.00
34.232,-0.01,0.00,-0.00
34.242,-0.01,0.00,-0.00
34.252,-0.01,0.00,-0.00
34.262,-0.01,0.00,-0.00
34.272,-0.00,0.00,-0.00
34.282,0.00,0.00,-0.00
34.292,0.00,0.00,-0.00
34.302,0.00,0.00,-0.00
34.312,-0.00,0.00,-0.00
34.322,-0.00,0.00,-0.00
34.332,-0.00,0.00,-0.00
34.342,-0.00,0.00,-0.00
34.352,-0.00,0.00,-0.00
34.362,-0.00,-0.00,-0.00
34.372,0.00,-0.00,-0.00
34.382,0.00,-0.00,-0.00
34.392,0.00,0.00,-0.00
34.402,0.01,-0.00,-0.00
34.412,0.01,0.00,-0.00
34.422,0.01,0.00,-0.00
34.432,0.00,0.00,-0.00
34.442,0.00,0.00,-0.00
34.452,0.00,0.00,-0.00
34.461,-0.00,0.00,-0.00
34.471,-0.00,0.00,-0.00
34.482,-0.00,0.00,-0.00
34.491,-0.00,0.00,-0.00
34.501,-0.00,0.00,-0.00
34.511,-0.00,0.00,-0.00
34.521,-0.00,0.00,-0.00
34.531,-0.00,0.00,-0.00
34.541,-0.00,0.00,-0.00
34.551,-0.00,0.00,-0.00
34.561,-0.00,0.00,-0.00
34.571,-0.01,0.00,-0.00
34.581,-0.01,0.00,-0.00
34.591,-0.01,0.00,-0.00
34.601,-0.01,0.00,-0.00
34.611,-0.00,0.00,-0.00
34.621,-0.00,0.00,-0.00
34.631,-0.00,0.00,-0.00
34.641,-0.00,0.00,-0.00
34.651,0.00,0.00,-0.00
34.661,0.00,0.00,-0.00
34.671,0.00,0.00,-0.00
34.681,0.00,-0.00,-0.00
34.691,0.00,0.00,0.00
34.701,0.00,0.00,0.00
34.711,-0.00,0.00,-0.00
34.721,-0.01,0.00,-0.00
34.731,-0.00,0.01,-0.00
34.741,0.00,0.01,-0.01
34.751,-0.00,0.00,-0.01
34.761,0.00,0.00,-0.01
34.771,0.00,-0.00,-0.01
34.781,0.00,0.00,-0.01
34.791,-0.00,0.00,-0.01
34.801,-0.00,0.00,-0.00
34.811,-0.01,0.00,0.00
34.821,-0.01,0.00,0.00
34.831,-0.01,0.00,0.01
34.841,-0.02,0.00,0.01
34.851,-0.01,0.00,0.00
34.861,-0.01,0.00,0.00
34.871,-0.01,0.00,0.00
34.881,-0.00,0.01,-0.00
34.891,-0.00,0.01,-0.00
34.901,0.00,0.01,-0.00
34.911,0.01,0.01,-0.00
34.921,0.01,0.00,-0.00
34.931,0.01,-0.00,-0.00
34.941,0.01,-0.00,-0.00
34.950,0.01,-0.01,-0.00
34.960,0.01,-0.01,-0.00
34.970,0.01,-0.01,-0.00
34.980,0.00,-0.01,-0.00
34.990,-0.00,-0.00,-0.00
35.000,-0.01,-0.00,0.00
35.010,-0.01,0.00,-0.00
35.020,-0.01,0.01,0.00
35.030,-0.02,0.01,0.00
35.040,-0.02,0.01,-0.00
35.050,-0.02,0.01,-0.00
35.060,-0.01,0.00,-0.00
35.070,-0.01,0.01,-0.00
35.080,-0.01,0.00,-0.00
35.090,-0.00,0.00,-0.00
35.100,0.00,0.00,-0.00
35.110,0.01,0.00,-0.00
35.120,0.01,0.00,-0.00
35.130,0.01,0.00,-0.00
35.140,0.02,0.00,-0.00
35.150,0.02,0.00,-0.00
35.160,0.01,0.00,-0.00
35.170,0.01,0.00,-0.00
35.180,-0.00,0.00,-0.00
35.190,-0.00,0.00,-0.01
35.200,-0.00,0.00,-0.01
35.210,-0.01,0.00,-0.01
35.220,-0.01,0.00,-0.01
35.230,-0.01,0.00,-0.01
35.240,-0.01,0.01,-0.01
35.250,-0.00,0.01,-0.00
35.260,-0.01,0.01,-0.00
35.270,-0.01,0.01,-0.00
35.280,-0.01,0.00,-0.00
35.290,-0.00,0.00,-0.00
35.300,-0.00,0.00,-0.00
35.310,-0.00,0.00,-0.00
35.320,-0.00,0.00,-0.00
35.330,0.00,0.00,-0.00
35.340,0.00,0.00,-0.00
35.350,0.00,0.01,-0.00
35.360,0.00,0.01,-0.00
35.370,0.00,0.01,-0.00
35.380,-0.00,0.01,-0.00
35.390,-0.00,0.01,-0.00
35.400,-0.00,0.00,-0.00
35.409,-0.00,0.01,-0.00
35.420,-0.00,0.00,-0.00
35.430,-0.00,0.00,-0.01
35.439,-0.00,0.00,-0.01
35.450,-0.00,0.00,-0.00
35.459,-0.00,0.00,-0.00
35.469,-0.00,0.00,-0.00
35.479,-0.00,0.00,-0.00
35.489,-0.00,0.01,-0.00
35.499,-0.00,0.00,-0.00
35.509,0.00,0.01,-0.00
35.519,0.00,0.00,-0.01
35.529,0.00,0.00,-0.00
35.539,0.00,0.01,-0.00
35.549,0.00,0.00,-0.01
35.559,0.00,0.00,-0.00
35.569,-0.00,0.00,-0.00
35.579,-0.00,0.00,-0.01
35.589,-0.00,0.00,-0.00
35.599,-0.00,0.00,-0.00
35.609,-0.00,0.00,-0.00
35.619,-0.00,0.00,-0.00
35.629,-0.00,0.00,-0.00
35.639,-0.00,0.00,-0.00
35.649,-0.00,0.00,-0.00
35.659,-0.00,0.00,-0.00
35.669,-0.00,0.00,-0.00
35.679,-0.00,0.00,-0.00
35.689,-0.00,0.00,-0.00
35.699,-0.00,0.00,-0.00
35.709,-0.01,0.00,-0.01
35.719,-0.00,0.00,-0.00
35.729,0.00,0.00,-0.00
35.739,0.01,0.00,-0.00
35.749,0.01,0.01,-0.01
35.759,0.01,0.00,-0.00
35.769,0.01,0.00,-0.00
35.779,0.01,0.01,-0.00
35.789,0.01,0.01,-0.00
35.799,0.00,0.00,-0.00
35.809,-0.00,0.00,-0.01
35.819,0.00,0.01,-0.01
35.829,0.00,0.01,-0.01
35.839,-0.00,0.00,-0.01
35.849,-0.00,0.00,-0.01
35.859,-0.00,0.00,-0.01
35.869,-0.01,0.00,-0.01
35.879,-0.01,0.00,-0.00
35.888,-0.01,0.00,-0.00
35.899,-0.02,0.00,0.00
35.909,-0.02,0.00,0.00
35.919,-0.02,0.00,0.00
35.929,-0.02,0.00,0.00
35.938,-0.02,0.00,-0.00
35.948,-0.01,0.00,-0.00
35.959,-0.01,0.01,-0.00
35.968,-0.00,0.01,-0.00
35.978,0.00,0.01,-0.00
35.988,0.01,0.01,-0.01
35.998,0.01,0.01,-0.00
36.008,0.02,0.01,-0.00
36.018,0.02,0.00,-0.00
36.028,0.02,-0.00,-0.00
36.038,0.01,-0.00,-0.01
36.048,0.01,-0.00,-0.01
36.058,0.01,-0.00,-0.01
36.068,0.00,-0.00,-0.00
36.078,-0.00,0.00,-0.00
36.088,-0.01,0.01,-0.00
36.098,-0.01,0.01,-0.00
36.108,-0.02,0.01,-0.00
36.118,-0.02,0.01,-0.00
36.128,-0.02,0.01,-0.00
36.138,-0.02,0.01,-0.00
36.148,-0.02,0.01,-0.00
36.158,-0.01,0.01,-0.00
36.168,-0.00,0.01,-0.01
36.178,0.01,0.01,-0.01
36.188,0.01,0.00,-0.01
36.198,0.01,0.00,-0.00
36.208,0.02,0.00,-0.00
36.218,0.02,0.00,-0.01
36.228,0.02,0.00,-0.01
36.238,0.01,0.00,-0.01
36.248,0.01,0.00,-0.01
36.258,0.01,0.00,-0.01
36.268,0.00,0.00,-0.01
36.278,0.00,0.00,-0.01
36.288,-0.00,0.00,-0.01
36.298,-0.00,0.00,-0.01
36.308,-0.00,0.00,-0.01
36.318,-0.01,0.01,-0.01
36.328,-0.00,0.01,-0.01
36.338,-0.01,0.01,-0.00
36.348,-0.01,0.01,-0.00
36.358,-0.01,0.01,-0.01
36.368,-0.00,0.00,-0.00
36.378,-0.00,0.01,-0.00
36.388,-0.00,0.00,-0.00
36.398,-0.00,0.00,-0.00
36.408,0.00,0.01,-0.00
36.418,0.00,0.00,-0.00
36.427,0.01,0.00,-0.00
36.437,0.01,0.00,-0.00
36.448,0.00,0.00,-0.00
36.457,0.00,0.00,-0.00
36.467,0.00,0.00,-0.00
36.477,-0.00,0.00,-0.00
36.487,-0.00,0.00,-0.00
36.497,-0.00,0.00,-0.00
36.507,-0.01,0.00,0.00
36.517,-0.00,0.00,0.00
36.527,-0.00,0.00,-0.00
36.537,0.00,0.00,0.00
36.547,0.00,-0.00,-0.00
36.557,0.00,-0.00,0.00
36.567,0.00,0.00,0.00
36.577,0.00,0.00,-0.00
36.587,0.00,0.00,0.00
36.597,0.00,0.00,-0.00
36.607,-0.00,0.00,-0.00
36.617,-0.00,0.00,-0.00
36.627,0.00,0.00,-0.00
36.637,-0.00,-0.00,-0.00
36.647,-0.00,0.00,-0.00
36.657,-0.00,-0.00,-0.00
36.667,-0.00,0.00,0.00
36.677,-0.00,0.00,-0.00
36.687,-0.00,-0.00,0.00
36.697,0.00,-0.00,0.00
36.707,0.00,0.00,-0.00
36.717,0.00,0.00,-0.00
36.727,-0.00,0.00,-0.00
36.737,-0.00,0.00,-0.00
36.747,0.00,0.00,0.00
36.757,0.00,-0.00,-0.00
36.767,0.00,0.00,0.00
36.777,0.00,0.00,-0.00
36.787,-0.00,-0.00,-0.00
36.797,-0.00,0.00,-0.00
36.807,0.00,0.00,-0.00
36.817,0.00,0.00,-0.00
36.827,0.00,-0.00,-0.00
36.837,0.00,-0.01,-0.00
36.847,0.00,-0.00,-0.00
36.857,-0.00,-0.00,0.00
36.867,-0.01,-0.00,0.00
36.877,-0.01,0.00,0.00
36.887,-0.01,0.00,0.01
36.897,-0.01,0.00,0.01
36.907,-0.01,0.00,0.01
36.917,-0.01,0.00,0.01
36.926,-0.01,0.00,0.00
36.936,-0.00,0.00,-0.00
36.946,-0.00,0.01,-0.00
36.956,0.00,0.01,0.00
36.966,0.00,0.01,0.00
36.976,0.00,0.01,0.00
36.986,0.00,0.01,0.00
36.996,0.00,0.00,0.00
37.006,0.01,0.00,-0.00
37.016,0.01,-0.00,-0.00
37.026,0.01,-0.00,-0.00
37.036,0.01,-0.00,-0.00
37.046,0.01,-0.01,-0.00
37.056,0.00,-0.00,0.00
37.066,-0.00,-0.00,0.00
37.076,-0.01,0.00,0.00
37.086,-0.01,0.00,0.00
37.096,-0.02,0.00,0.00
37.106,-0.02,0.00,-0.00
37.116,-0.03,0.01,-0.00
37.126,-0.02,0.01,-0.00
37.136,-0.02,0.01,0.00
37.146,-0.01,0.00,0.00
37.156,-0.00,0.00,-0.00
37.166,0.00,0.00,0.00
37.176,0.01,-0.00,-0.00
37.186,0.01,0.00,0.00
37.196,0.02,0.00,-0.00
37.206,0.02,0.00,0.00
37.216,0.01,0.00,-0.00
37.226,0.01,0.00,-0.00
37.236,0.01,0.00,-0.00
37.246,0.01,0.00,-0.00
37.256,0.00,-0.00,-0.01
37.266,-0.00,0.00,-0.01
37.276,-0.01,0.00,-0.01
37.286,-0.01,0.00,-0.01
37.296,-0.01,0.00,-0.01
37.306,-0.01,0.01,-0.01
37.316,-0.01,0.01,-0.00
37.326,-0.01,0.01,-0.00
37.336,-0.01,0.00,-0.00
37.346,-0.01,0.00,-0.00
37.356,-0.01,0.00,-0.00
37.366,-0.01,0.00,-0.00
37.376,-0.01,-0.00,-0.00
37.386,-0.01,0.00,-0.00
37.396,-0.00,0.00,0.00
37.406,0.00,0.00,-0.00
37.416,0.01,0.00,0.00
37.425,0.01,0.00,0.00
37.436,0.01,0.00,-0.00
37.445,0.01,0.00,-0.00
37.455,0.01,0.00,-0.00
37.465,0.00,0.00,-0.00
37.475,0.00,0.00,-0.00
37.485,0.00,0.00,-0.00
37.495,-0.00,0.00,-0.00
37.505,-0.00,0.00,-0.00
37.515,-0.00,-0.00,-0.00
37.525,-0.00,-0.00,-0.00
37.535,-0.00,0.00,0.00
37.545,-0.00,-0.00,0.00
37.555,-0.00,0.00,-0.00
37.565,-0.00,0.00,0.00
37.575,-0.00,0.00,-0.00
37.585,-0.00,0.00,-0.00
37.595,-0.00,0.00,-0.00
37.605,-0.01,0.00,-0.00
37.615,-0.00,0.00,-0.00
37.625,-0.00,0.00,-0.00
37.635,-0.00,0.00,-0.00
37.645,-0.00,0.00,-0.00
37.655,-0.00,0.00,-0.00
37.665,0.00,0.00,-0.00
37.675,0.00,0.00,-0.00
37.685,0.00,0.00,-0.00
37.695,0.00,0.00,-0.00
37.705,0.00,0.00,-0.00
37.715,-0.00,0.00,-0.00
37.725,-0.00,0.00,-0.00
37.735,-0.00,0.00,-0.00
37.745,-0.00,0.00,-0.00
37.755,-0.00,0.00,-0.00
37.765,-0.00,0.00,-0.00
37.775,-0.00,0.00,-0.00
37.785,-0.00,0.00,-0.00
37.795,-0.00,0.00,0.00
37.805,-0.00,0.00,-0.00
37.815,-0.00,0.00,-0.00
37.825,-0.00,0.00,-0.00
37.835,0.00,0.00,-0.00
37.845,0.00,0.00,-0.00
37.855,0.00,-0.00,-0.01
37.865,0.00,-0.00,-0.01
37.875,0.00,-0.00,-0.01
37.885,0.00,-0.00,-0.01
37.895,-0.00,-0.00,-0.00
37.905,-0.01,0.00,0.00
37.915,-0.01,0.00,0.00
37.925,-0.01,0.00,0.01
37.935,-0.01,0.00,0.01
37.944,-0.01,0.00,0.01
37.954,-0.01,0.00,0.00
37.964,-0.01,0.00,-0.00
37.974,-0.01,0.01,-0.00
37.984,-0.00,0.00,-0.00
37.994,-0.00,0.01,-0.00
38.004,-0.00,0.01,-0.00
38.014,-0.00,0.01,-0.00
38.024,0.00,0.00,-0.00
38.034,0.00,0.00,-0.00
38.044,0.01,-0.00,-0.00
38.054,0.01,-0.00,-0.00
38.064,0.01,-0.01,-0.00
38.074,0.01,-0.01,-0.00
38.084,0.01,-0.00,-0.00
38.094,0.01,-0.00,-0.00
38.104,0.00,-0.00,-0.00
38.114,-0.00,0.00,-0.00
38.124,-0.01,0.01,-0.00
38.134,-0.02,0.01,-0.00
38.144,-0.02,0.01,-0.00
38.154,-0.02,0.01,-0.00
38.164,-0.02,0.01,-0.00
38.174,-0.01,0.00,-0.00
38.184,-0.00,0.01,-0.00
38.194,0.01,0.00,-0.00
38.204,0.01,0.00,-0.00
38.214,0.01,0.00,-0.00
38.224,0.01,0.00,-0.00
38.234,0.01,0.00,-0.00
38.244,0.01,0.00,0.00
38.254,0.01,0.00,-0.00
38.264,0.01,0.00,-0.00
38.274,0.00,0.00,-0.00
38.284,-0.00,-0.00,-0.00
38.294,-0.00,0.00,-0.01
38.304,-0.01,-0.00,-0.01
38.314,-0.00,0.00,-0.01
38.324,-0.00,0.00,-0.01
38.334,-0.00,0.00,-0.01
38.344,-0.00,0.01,-0.01
38.354,-0.00,0.01,-0.01
38.364,-0.00,0.01,-0.01
38.374,-0.00,0.00,-0.00
38.384,-0.00,0.00,-0.00
38.393,-0.00,0.00,-0.00
38.404,0.00,0.00,-0.00
38.414,0.00,-0.00,-0.00
38.424,0.00,0.00,-0.00
38.433,0.01,0.00,-0.00
38.443,0.01,0.00,-0.00
38.453,0.00,0.00,-0.00
38.463,0.00,0.00,-0.00
38.474,-0.01,0.00,-0.00
38.483,-0.01,0.00,-0.00
38.493,-0.01,0.00,-0.00
38.503,-0.00,0.00,-0.00
38.513,-0.00,0.00,-0.00
38.523,-0.00,0.00,-0.00
38.533,-0.00,0.00,0.00
38.543,0.00,0.00,-0.00
38.553,0.00,0.00,-0.00
38.563,0.00,0.00,-0.00
38.573,0.00,0.00,-0.00
38.583,0.00,0.00,-0.00
38.593,0.00,0.00,-0.00
38.603,0.00,0.00,-0.00
38.613,0.00,0.00,-0.00
38.623,0.00,0.00,-0.00
38.633,0.00,0.00,-0.00
38.643,-0.00,0.00,-0.00
38.653,0.00,0.00,-0.00
38.663,0.00,0.00,-0.00
38.673,0.00,0.00,-0.00
38.683,-0.00,0.00,-0.00
38.693,0.00,0.00,-0.00
38.703,0.00,0.00,-0.00
38.713,0.00,0.00,0.00
38.723,0.00,0.00,0.00
38.733,0.00,0.01,-0.00
38.743,0.00,0.00,-0.00
38.753,0.00,0.00,-0.00
38.763,0.00,0.00,-0.00
38.773,0.00,0.00,-0.00
38.783,0.00,0.00,-0.00
38.793,-0.00,-0.00,-0.00
38.803,-0.00,0.00,-0.00
38.813,-0.00,0.00,-0.00
38.823,-0.00,0.00,-0.00
38.833,0.00,0.01,-0.00
38.843,0.00,0.01,-0.00
38.853,0.01,0.01,-0.00
38.863,0.01,0.01,-0.00
38.873,0.01,0.01,-0.00
38.883,0.01,0.01,-0.00
38.893,0.01,0.01,-0.00
38.903,0.00,0.00,-0.01
38.913,-0.00,0.00,-0.01
38.923,-0.00,0.01,-0.01
38.933,-0.00,0.01,-0.01
38.942,-0.00,0.00,-0.01
38.952,-0.00,0.00,-0.01
38.962,0.00,0.00,-0.01
38.972,0.00,0.00,-0.00
38.982,0.00,0.00,-0.00
38.992,0.00,0.00,-0.00
39.002,-0.00,0.00,0.00
39.012,-0.01,0.01,0.00
39.022,-0.01,0.00,0.00
39.032,-0.01,0.00,0.00
39.042,-0.01,0.00,0.00
39.052,-0.01,0.01,0.00
39.062,-0.01,0.01,-0.00
39.072,-0.00,0.01,-0.00
39.082,-0.00,0.01,-0.00
39.092,0.00,0.01,-0.00
39.102,0.01,0.01,-0.00
39.112,0.01,0.01,-0.00
39.122,0.01,0.01,-0.00
39.132,0.01,0.00,-0.00
39.142,0.01,-0.00,-0.00
39.152,0.00,-0.00,0.00
39.162,0.00,-0.00,-0.00
39.172,0.00,-0.00,-0.00
39.182,0.00,0.00,-0.00
39.192,-0.00,0.00,-0.00
39.202,-0.01,0.01,-0.00
39.212,-0.01,0.01,0.00
39.222,-0.01,0.01,-0.00
39.232,-0.02,0.01,-0.00
39.242,-0.02,0.01,-0.00
39.252,-0.02,0.01,-0.01
39.262,-0.01,0.01,-0.01
39.272,-0.01,0.01,-0.00
39.282,0.00,0.01,-0.00
39.292,0.01,0.00,-0.01
39.302,0.01,-0.00,-0.01
39.312,0.02,0.00,-0.00
39.322,0.02,0.00,-0.00
39.332,0.02,0.01,-0.00
39.342,0.02,0.00,-0.00
39.352,0.01,0.00,-0.01
39.362,0.01,0.01,-0.01
39.372,0.00,0.00,-0.01
39.382,-0.00,0.00,-0.01
39.392,-0.01,0.00,-0.01
39.402,-0.00,0.00,-0.01
39.411,-0.00,0.00,-0.01
39.421,-0.00,0.01,-0.01
39.432,-0.00,0.01,-0.01
39.441,-0.00,0.01,-0.01
39.451,-0.01,0.01,-0.01
39.461,-0.00,0.01,-0.01
39.471,-0.01,0.01,-0.01
39.481,-0.00,0.01,-0.01
39.491,-0.00,0.01,-0.00
39.501,-0.00,0.00,-0.00
39.511,-0.00,0.00,-0.00
39.521,0.00,0.00,-0.00
39.531,0.00,0.00,-0.00
39.541,0.01,0.00,-0.00
39.551,0.01,0.00,-0.00
39.561,0.00,0.01,-0.00
39.571,0.00,0.01,-0.00
39.581,0.00,0.00,-0.00
39.591,-0.00,0.00,-0.00
39.601,-0.00,0.00,-0.01
39.611,-0.00,0.00,-0.01
39.621,-0.00,0.00,-0.00
39.631,0.00,0.00,-0.00
39.641,0.00,0.00,-0.00
39.651,0.00,0.00,-0.00
39.661,0.00,0.00,-0.00
39.671,0.00,0.00,-0.00
39.681,0.00,0.01,-0.00
39.691,0.00,0.00,-0.01
39.701,0.00,0.00,-0.00
39.711,0.00,0.00,-0.01
39.721,0.00,0.00,-0.00
39.731,-0.00,0.00,-0.00
39.741,-0.00,0.00,-0.01
39.751,-0.00,0.00,-0.00
39.761,-0.00,0.01,-0.00
39.771,-0.00,0.00,-0.00
39.781,-0.00,0.00,-0.00
39.791,0.00,0.00,-0.00
39.801,0.00,0.00,-0.00
39.811,0.00,0.01,-0.00
39.821,0.00,0.01,-0.01
39.831,0.00,0.01,-0.00
39.841,0.00,0.01,-0.01
